Date,Open,High,Low,Close,Volume,Adjusted Close
1980-12-31,135.33,136.76,134.29,135.76,41210000.0,135.76
1980-11-30,140.17,141.54,139.0,140.52,34240000.0,140.52
1980-10-31,126.29,128.24,125.29,127.47,40110000.0,127.47
1980-09-30,123.54,126.09,123.54,125.46,40290000.0,125.46
1980-08-31,122.08,123.01,121.06,122.38,33510000.0,122.38
1980-07-31,122.23,122.34,119.4,121.67,54610000.0,121.67
1980-06-30,116.0,116.04,113.55,114.24,29910000.0,114.24
1980-05-31,110.27,111.55,108.87,111.24,34820000.0,111.24
1980-04-30,105.86,106.72,104.5,106.29,30850000.0,106.29
1980-03-31,100.68,102.65,100.02,102.09,35840000.0,102.09
1980-02-29,112.35,114.12,111.77,113.66,38810000.0,113.66
1980-01-31,115.2,117.17,113.78,114.16,65900000.0,114.16
1979-12-31,107.84,108.53,107.26,107.94,31530000.0,107.94
1979-11-30,106.81,107.16,105.56,106.16,30480000.0,106.16
1979-10-31,102.67,103.16,101.38,101.82,27780000.0,101.82
1979-09-30,110.21,110.67,108.7,109.32,35950000.0,109.32
1979-08-31,109.02,109.8,108.58,109.32,26370000.0,109.32
1979-07-31,103.15,104.26,102.89,103.81,34360000.0,103.81
1979-06-30,102.8,103.67,102.04,102.91,34690000.0,102.91
1979-05-31,99.11,99.61,98.29,99.08,30300000.0,99.08
1979-04-30,101.8,102.24,100.91,101.76,26440000.0,101.76
1979-03-31,102.03,102.51,101.03,101.59,29970000.0,101.59
1979-02-28,96.13,96.69,95.38,96.28,25090000.0,96.28
1979-01-31,101.05,101.41,99.47,99.93,30330000.0,99.93
1978-12-31,96.28,97.03,95.48,96.11,30030000.0,96.11
1978-11-30,93.75,94.94,93.29,94.7,19900000.0,94.7
1978-10-31,95.06,95.8,92.72,93.15,42720000.0,93.15
1978-09-30,101.96,103.08,101.65,102.54,23610000.0,102.54
1978-08-31,103.5,104.05,102.63,103.29,33850000.0,103.29
1978-07-31,100.0,101.18,99.37,100.68,33990000.0,100.68
1978-06-30,95.57,95.96,94.87,95.53,18100000.0,95.53
1978-05-31,96.86,97.97,96.5,97.24,29070000.0,97.24
1978-04-30,95.86,97.1,95.24,96.83,32850000.0,96.83
1978-03-31,89.41,89.64,88.68,89.21,20130000.0,89.21
1978-02-28,87.72,87.76,86.58,87.04,19750000.0,87.04
1978-01-31,89.34,89.92,88.61,89.25,19870000.0,89.25
1977-12-31,94.94,95.67,94.44,95.1,23560000.0,95.1
1977-11-30,94.55,95.17,93.78,94.83,22670000.0,94.83
1977-10-31,92.61,93.03,91.85,92.34,17070000.0,92.34
1977-09-30,95.85,96.85,95.66,96.53,21170000.0,96.53
1977-08-31,96.38,97.0,95.59,96.77,19080000.0,96.77
1977-07-31,98.79,99.21,97.71,98.85,20350000.0,98.85
1977-06-30,100.11,100.88,99.68,100.48,19410000.0,100.48
1977-05-31,96.27,96.75,95.52,96.12,17800000.0,96.12
1977-04-30,98.2,98.87,97.58,98.44,18330000.0,98.44
1977-03-31,98.54,99.14,97.8,98.42,16510000.0,98.42
1977-02-28,99.48,100.06,98.91,99.82,16220000.0,99.82
1977-01-31,101.93,102.44,100.91,102.03,22920000.0,102.03
1976-12-31,106.88,107.82,106.55,107.46,19170000.0,107.46
1976-11-30,102.44,102.72,101.46,102.1,17030000.0,102.1
1976-10-31,101.61,103.1,101.15,102.9,17030000.0,102.9
1976-09-30,105.37,105.84,104.57,105.24,14700000.0,105.24
1976-08-31,102.07,103.38,101.94,102.91,15480000.0,102.91
1976-07-31,102.93,103.88,102.47,103.44,14830000.0,103.44
1976-06-30,103.86,105.07,103.52,104.28,23830000.0,104.28
1976-05-31,99.38,100.64,99.0,100.18,16860000.0,100.18
1976-04-30,102.13,102.65,101.16,101.64,14530000.0,101.64
1976-03-31,102.01,103.08,101.6,102.77,17520000.0,102.77
1976-02-29,100.11,100.53,98.6,99.71,26940000.0,99.71
1976-01-31,100.11,101.99,99.94,100.86,38510000.0,100.86
1975-12-31,89.77,90.75,89.17,90.19,16970000.0,90.19
1975-11-30,90.94,91.74,90.44,91.24,12870000.0,91.24
1975-10-31,89.31,89.8,88.35,89.04,12910000.0,89.04
1975-09-30,85.01,85.01,83.44,83.87,12520000.0,83.87
1975-08-31,86.4,87.73,86.1,86.88,15480000.0,86.88
1975-07-31,88.83,90.07,88.31,88.75,14540000.0,88.75
1975-06-30,94.81,95.85,94.3,95.19,19430000.0,95.19
1975-05-31,89.87,91.62,89.87,91.15,22670000.0,91.15
1975-04-30,85.64,87.61,85.0,87.3,18060000.0,87.3
1975-03-31,83.85,84.62,82.84,83.36,16270000.0,83.36
1975-02-28,80.77,82.02,80.07,81.59,17560000.0,81.59
1975-01-31,76.21,77.72,75.41,76.98,24640000.0,76.98
1974-12-31,67.16,69.04,67.15,68.56,20970000.0,68.56
1974-11-30,69.94,70.49,69.18,69.97,7400000.0,69.97
1974-10-31,74.31,75.9,73.15,73.9,18840000.0,73.9
1974-09-30,64.85,64.85,62.52,63.54,15000000.0,63.54
1974-08-31,70.22,72.68,70.22,72.15,16230000.0,72.15
1974-07-31,80.5,80.82,78.96,79.31,10960000.0,79.31
1974-06-30,86.31,86.78,85.13,86.0,12010000.0,86.0
1974-05-31,87.43,88.02,86.19,87.28,10810000.0,87.28
1974-04-30,90.0,91.09,89.38,90.31,10980000.0,90.31
1974-03-31,94.82,95.12,93.44,93.98,12150000.0,93.98
1974-02-28,96.4,96.98,95.2,96.22,13680000.0,96.22
1974-01-31,97.06,98.06,96.11,96.57,14020000.0,96.57
1973-12-31,97.54,98.3,95.95,97.55,23470000.0,97.55
1973-11-30,97.31,97.55,95.4,95.96,15380000.0,95.96
1973-10-31,109.33,109.82,107.64,108.29,17890000.0,108.29
1973-09-30,109.08,109.42,107.48,108.43,16300000.0,108.43
1973-08-31,103.88,104.72,103.15,104.25,10530000.0,104.25
1973-07-31,109.25,110.09,107.89,108.22,13530000.0,108.22
1973-06-30,104.69,105.3,103.68,104.26,10770000.0,104.26
1973-05-31,105.91,106.3,104.35,104.95,12190000.0,104.95
1973-04-30,107.23,107.9,105.44,106.97,14820000.0,106.97
1973-03-31,112.71,112.87,110.89,111.52,13740000.0,111.52
1973-02-28,110.9,112.21,109.8,111.68,17950000.0,111.68
1973-01-31,115.83,116.84,115.05,116.03,14870000.0,116.03
1972-12-31,116.93,118.77,116.7,118.05,27550000.0,118.05
1972-11-30,116.52,117.39,115.74,116.67,19340000.0,116.67
1972-10-31,110.59,112.05,110.4,111.58,15450000.0,111.58
1972-09-30,110.35,110.55,108.05,110.55,16250000.0,110.55
1972-08-31,110.57,111.52,110.08,111.09,12340000.0,111.09
1972-07-31,107.38,108.06,106.6,107.39,11120000.0,107.39
1972-06-30,106.82,107.91,106.4,107.14,12860000.0,107.14
1972-05-31,110.35,110.52,108.92,109.53,15230000.0,109.53
1972-04-30,107.05,108.28,106.7,107.67,14160000.0,107.67
1972-03-31,106.49,107.67,106.07,107.2,14360000.0,107.2
1972-02-29,106.19,107.16,105.45,106.57,20320000.0,106.57
1972-01-31,104.16,104.88,103.3,103.94,18250000.0,103.94
1971-12-31,102.09,102.09,102.09,102.09,14040000.0,102.09
1971-11-30,93.41,94.43,92.51,93.99,18320000.0,93.99
1971-10-31,93.96,94.71,93.28,94.23,11710000.0,94.23
1971-09-30,97.9,98.97,97.48,98.34,13490000.0,98.34
1971-08-31,99.52,99.76,98.32,99.03,10430000.0,99.03
1971-07-31,96.02,96.78,95.08,95.58,12970000.0,95.58
1971-06-30,98.82,100.29,98.68,98.7,15410000.0,98.7
1971-05-31,99.4,100.17,98.68,99.63,11760000.0,99.63
1971-04-30,104.63,104.96,103.25,103.95,17490000.0,103.95
1971-03-31,100.26,101.05,99.69,100.31,17610000.0,100.31
1971-02-28,96.96,97.54,95.84,96.75,17250000.0,96.75
1971-01-31,95.21,96.49,94.79,95.88,20960000.0,95.88
1970-12-31,92.27,92.79,91.36,92.15,13390000.0,92.15
1970-11-30,85.93,87.6,85.79,87.2,17700000.0,87.2
1970-10-31,83.36,83.8,82.52,83.25,10520000.0,83.25
1970-09-30,83.86,84.99,82.78,84.3,14830000.0,84.3
1970-08-31,81.86,82.33,80.95,81.52,10740000.0,81.52
1970-07-31,78.07,79.03,77.44,78.05,11640000.0,78.05
1970-06-30,72.89,73.89,72.25,72.72,9280000.0,72.72
1970-05-31,74.61,76.92,73.53,76.55,14630000.0,76.55
1970-04-30,81.81,82.57,80.76,81.52,9880000.0,81.52
1970-03-31,89.63,90.17,88.85,89.63,8370000.0,89.63
1970-02-28,88.9,90.33,88.42,89.5,12890000.0,89.5
1970-01-31,85.69,86.33,84.42,85.02,12320000.0,85.02
1969-12-31,91.6,92.94,91.15,92.06,19380000.0,92.06
1969-11-30,93.27,94.41,92.88,93.81,8550000.0,93.81
1969-10-31,96.93,98.03,96.33,97.12,13100000.0,97.12
1969-09-30,93.41,94.05,92.55,93.12,9180000.0,93.12
1969-08-31,94.89,95.51,94.46,95.51,8850000.0,95.51
1969-07-31,89.96,92.4,89.96,91.83,14160000.0,91.83
1969-06-30,97.33,98.64,96.82,97.71,8640000.0,97.71
1969-05-31,103.26,104.27,102.76,103.46,11770000.0,103.46
1969-04-30,102.79,104.56,102.5,103.69,19350000.0,103.69
1969-03-31,101.1,102.35,100.73,101.51,12430000.0,101.51
1969-02-28,98.14,99.02,97.53,98.13,8990000.0,98.13
1969-01-31,102.55,103.64,102.08,103.01,12020000.0,103.01
1968-12-31,103.8,104.61,102.98,103.86,13130000.0,103.86
1968-11-30,107.76,109.09,107.32,108.37,14390000.0,108.37
1968-10-31,103.3,104.57,102.43,103.41,17650000.0,103.41
1968-09-30,102.31,103.29,101.71,102.67,13610000.0,102.67
1968-08-31,98.74,99.52,98.2,98.86,8190000.0,98.86
1968-07-31,97.65,98.62,96.84,97.74,10250000.0,97.74
1968-06-30,99.98,100.63,98.91,99.58,12040000.0,99.58
1968-05-31,97.92,99.4,97.66,98.68,13090000.0,98.68
1968-04-30,97.97,98.17,96.58,97.46,14380000.0,97.46
1968-03-31,89.57,90.92,89.21,90.2,9000000.0,90.2
1968-02-29,90.08,90.24,88.93,89.36,7700000.0,89.36
1968-01-31,92.89,93.26,91.27,92.24,9410000.0,92.24
1967-12-31,95.89,96.9,95.85,96.47,14950000.0,96.47
1967-11-30,94.47,94.94,93.49,94.0,8860000.0,94.0
1967-10-31,94.79,95.25,93.29,93.3,12020000.0,93.3
1967-09-30,96.79,97.37,96.06,96.71,9710000.0,96.71
1967-08-31,93.07,94.19,92.84,93.64,8840000.0,93.64
1967-07-31,94.49,95.51,94.01,94.75,10330000.0,94.75
1967-06-30,90.64,90.64,90.64,90.64,7850000.0,90.64
1967-05-31,90.39,90.39,88.71,89.08,8870000.0,89.08
1967-04-30,93.81,94.77,93.33,94.01,11200000.0,94.01
1967-03-31,90.7,91.15,89.75,90.2,8130000.0,90.2
1967-02-28,86.46,87.26,85.61,86.78,9970000.0,86.78
1967-01-31,86.66,87.46,86.06,86.61,11540000.0,86.61
1966-12-31,80.37,81.14,79.66,80.33,11330000.0,80.33
1966-11-30,80.42,80.9,79.62,80.45,7230000.0,80.45
1966-10-31,80.24,80.82,79.34,80.2,5860000.0,80.2
1966-09-30,76.31,77.09,75.45,76.56,6170000.0,76.56
1966-08-31,75.98,78.06,75.98,77.1,8690000.0,77.1
1966-07-31,83.77,84.3,83.1,83.6,5150000.0,83.6
1966-06-30,84.86,85.37,83.75,84.74,7250000.0,84.74
1966-05-31,87.33,87.65,85.8,86.13,5770000.0,86.13
1966-04-30,91.13,91.86,90.57,91.06,7220000.0,91.06
1966-03-31,88.78,89.7,88.47,89.23,6690000.0,89.23
1966-02-28,91.14,91.95,90.65,91.22,9910000.0,91.22
1966-01-31,93.31,93.77,92.46,92.88,7800000.0,92.88
1965-12-31,92.2,93.05,91.82,92.43,7240000.0,92.43
1965-11-30,91.8,92.14,90.81,91.61,8990000.0,91.61
1965-10-31,92.21,92.94,91.83,92.42,7240000.0,92.42
1965-09-30,90.02,90.71,89.51,89.96,8670000.0,89.96
1965-08-31,87.21,87.79,86.78,87.17,5170000.0,87.17
1965-07-31,84.68,85.64,84.64,85.25,5200000.0,85.25
1965-06-30,82.97,84.63,82.97,84.12,6930000.0,84.12
1965-05-31,87.84,88.68,87.58,88.42,4270000.0,88.42
1965-04-30,88.93,89.44,88.5,89.11,5190000.0,89.11
1965-03-31,86.2,86.64,85.83,86.16,4470000.0,86.16
1965-02-28,87.2,87.84,86.81,87.43,5800000.0,87.43
1965-01-31,87.48,88.19,87.18,87.56,6940000.0,87.56
1964-12-31,84.3,85.18,84.18,84.75,6470000.0,84.75
1964-11-30,85.16,85.41,84.1,84.42,4890000.0,84.42
1964-10-31,84.73,85.22,84.41,84.86,4120000.0,84.86
1964-09-30,84.24,84.66,83.86,84.18,4720000.0,84.18
1964-08-31,81.99,82.48,81.46,81.83,3340000.0,81.83
1964-07-31,83.09,83.57,82.72,83.18,4220000.0,83.18
1964-06-30,81.64,82.07,81.19,81.69,4360000.0,81.69
1964-05-31,80.26,80.75,79.88,80.37,4560000.0,80.37
1964-04-30,79.7,80.08,79.08,79.46,5690000.0,79.46
1964-03-31,79.14,79.51,78.57,78.98,5270000.0,78.98
1964-02-29,77.62,78.06,77.2,77.8,4980000.0,77.8
1964-01-31,76.7,77.37,76.39,77.04,4000000.0,77.04
1963-12-31,74.56,75.36,74.4,75.02,6730000.0,75.02
1963-11-30,72.25,73.47,72.05,73.23,4810000.0,73.23
1963-10-31,73.8,74.35,73.25,74.01,5030000.0,74.01
1963-09-30,72.13,72.37,71.28,71.7,3730000.0,71.7
1963-08-31,72.16,72.71,71.88,72.5,4560000.0,72.5
1963-07-31,69.24,69.83,68.91,69.13,3960000.0,69.13
1963-06-30,69.07,69.68,68.93,69.37,3020000.0,69.37
1963-05-31,70.33,71.14,70.27,70.8,4680000.0,70.8
1963-04-30,69.65,70.18,69.26,69.8,4680000.0,69.8
1963-03-31,66.58,66.9,66.23,66.57,3390000.0,66.57
1963-02-28,65.01,65.14,64.08,64.29,4090000.0,64.29
1963-01-31,65.85,66.45,65.51,66.2,4270000.0,66.2
1962-12-31,62.96,63.43,62.68,63.1,5420000.0,63.1
1962-11-30,62.41,62.78,61.78,62.26,4570000.0,62.26
1962-10-31,56.54,57.0,56.19,56.52,3090000.0,56.52
1962-09-30,55.77,56.58,55.59,56.27,2850000.0,56.27
1962-08-31,58.68,59.25,58.45,59.12,2830000.0,59.12
1962-07-31,57.83,58.58,57.74,58.23,4190000.0,58.23
1962-06-30,54.41,55.47,54.2,54.75,4720000.0,54.75
1962-05-31,58.8,60.82,58.8,59.63,10710000.0,59.63
1962-04-30,66.3,66.9,64.95,65.24,4150000.0,65.24
1962-03-31,70.01,70.09,69.16,69.55,2950000.0,69.55
1962-02-28,69.89,70.42,69.57,69.96,3030000.0,69.96
1962-01-31,68.17,69.09,68.12,68.84,3840000.0,68.84
1961-12-31,71.55,71.55,71.55,71.55,5370000.0,71.55
1961-11-30,71.32,71.32,71.32,71.32,4210000.0,71.32
1961-10-31,68.62,68.62,68.62,68.62,3350000.0,68.62
1961-09-30,66.73,66.73,66.73,66.73,3060000.0,66.73
1961-08-31,68.07,68.07,68.07,68.07,2920000.0,68.07
1961-07-31,66.76,66.76,66.76,66.76,3170000.0,66.76
1961-06-30,64.64,64.64,64.64,64.64,2380000.0,64.64
1961-05-31,66.56,66.56,66.56,66.56,4320000.0,66.56
1961-04-30,65.31,65.31,65.31,65.31,3710000.0,65.31
1961-03-31,65.06,65.06,65.06,65.06,5610000.0,65.06
1961-02-28,63.44,63.44,63.44,63.44,5830000.0,63.44
1961-01-31,61.78,61.78,61.78,61.78,4690000.0,61.78
1960-12-31,58.11,58.11,58.11,58.11,5300000.0,58.11
1960-11-30,55.54,55.54,55.54,55.54,3080000.0,55.54
1960-10-31,53.39,53.39,53.39,53.39,2460000.0,53.39
1960-09-30,53.52,53.52,53.52,53.52,3370000.0,53.52
1960-08-31,56.96,56.96,56.96,56.96,3130000.0,56.96
1960-07-31,55.51,55.51,55.51,55.51,2730000.0,55.51
1960-06-30,56.92,56.92,56.92,56.92,2940000.0,56.92
1960-05-31,55.83,55.83,55.83,55.83,3750000.0,55.83
1960-04-30,54.37,54.37,54.37,54.37,2850000.0,54.37
1960-03-31,55.34,55.34,55.34,55.34,2690000.0,55.34
1960-02-29,56.12,56.12,56.12,56.12,2990000.0,56.12
1960-01-31,55.61,55.61,55.61,55.61,3060000.0,55.61
1959-12-31,59.89,59.89,59.89,59.89,3810000.0,59.89
1959-11-30,58.28,58.28,58.28,58.28,3670000.0,58.28
1959-10-31,57.52,57.52,57.52,57.52,3560000.0,57.52
1959-09-30,56.88,56.88,56.88,56.88,2850000.0,56.88
1959-08-31,59.6,59.6,59.6,59.6,2140000.0,59.6
1959-07-31,60.51,60.51,60.51,60.51,2270000.0,60.51
1959-06-30,58.47,58.47,58.47,58.47,3200000.0,58.47
1959-05-31,58.68,58.68,58.68,58.68,2790000.0,58.68
1959-04-30,57.59,57.59,57.59,57.59,3510000.0,57.59
1959-03-31,55.44,55.44,55.44,55.44,2820000.0,55.44
1959-02-28,55.41,55.41,55.41,55.41,4300000.0,55.41
1959-01-31,55.45,55.45,55.45,55.45,3600000.0,55.45
1958-12-31,55.21,55.21,55.21,55.21,3970000.0,55.21
1958-11-30,52.48,52.48,52.48,52.48,4120000.0,52.48
1958-10-31,51.33,51.33,51.33,51.33,3920000.0,51.33
1958-09-30,50.06,50.06,50.06,50.06,4160000.0,50.06
1958-08-31,47.75,47.75,47.75,47.75,2260000.0,47.75
1958-07-31,47.19,47.19,47.19,47.19,4440000.0,47.19
1958-06-30,45.24,45.24,45.24,45.24,2820000.0,45.24
1958-05-31,44.09,44.09,44.09,44.09,2350000.0,44.09
1958-04-30,43.44,43.44,43.44,43.44,2900000.0,43.44
1958-03-31,42.1,42.1,42.1,42.1,2050000.0,42.1
1958-02-28,40.84,40.84,40.84,40.84,1580000.0,40.84
1958-01-31,41.7,41.7,41.7,41.7,2030000.0,41.7
1957-12-31,39.99,39.99,39.99,39.99,5070000.0,39.99
1957-11-30,41.72,41.72,41.72,41.72,2740000.0,41.72
1957-10-31,41.06,41.06,41.06,41.06,2170000.0,41.06
1957-09-30,42.42,42.42,42.42,42.42,1520000.0,42.42
1957-08-31,45.22,45.22,45.22,45.22,1600000.0,45.22
1957-07-31,47.91,47.91,47.91,47.91,1830000.0,47.91
1957-06-30,47.37,47.37,47.37,47.37,1770000.0,47.37
1957-05-31,47.43,47.43,47.43,47.43,2050000.0,47.43
1957-04-30,45.74,45.74,45.74,45.74,2200000.0,45.74
1957-03-31,44.11,44.11,44.11,44.11,1650000.0,44.11
1957-02-28,43.26,43.26,43.26,43.26,1620000.0,43.26
1957-01-31,44.72,44.72,44.72,44.72,1920000.0,44.72
1956-12-31,46.67,46.67,46.67,46.67,3680000.0,46.67
1956-11-30,45.08,45.08,45.08,45.08,2300000.0,45.08
1956-10-31,45.58,45.58,45.58,45.58,2280000.0,45.58
1956-09-30,45.35,45.35,45.35,45.35,1720000.0,45.35
1956-08-31,47.51,47.51,47.51,47.51,1620000.0,47.51
1956-07-31,49.39,49.39,49.39,49.39,2520000.0,49.39
1956-06-30,46.97,46.97,46.97,46.97,1780000.0,46.97
1956-05-31,45.2,45.2,45.2,45.2,2020000.0,45.2
1956-04-30,48.38,48.38,48.38,48.38,2730000.0,48.38
1956-03-31,48.48,48.48,48.48,48.48,3480000.0,48.48
1956-02-29,45.34,45.34,45.34,45.34,3900000.0,45.34
1956-01-31,43.82,43.82,43.82,43.82,1900000.0,43.82
1955-12-31,45.48,45.48,45.48,45.48,2820000.0,45.48
1955-11-30,45.51,45.51,45.51,45.51,2900000.0,45.51
1955-10-31,42.34,42.34,42.34,42.34,1800000.0,42.34
1955-09-30,43.67,43.67,43.67,43.67,2140000.0,43.67
1955-08-31,43.18,43.18,43.18,43.18,1850000.0,43.18
1955-07-31,43.52,43.52,43.52,43.52,2070000.0,43.52
1955-06-30,41.03,41.03,41.03,41.03,2370000.0,41.03
1955-05-31,37.91,37.91,37.91,37.91,1990000.0,37.91
1955-04-30,37.96,37.96,37.96,37.96,2230000.0,37.96
1955-03-31,36.58,36.58,36.58,36.58,2680000.0,36.58
1955-02-28,36.76,36.76,36.76,36.76,2620000.0,36.76
1955-01-31,36.63,36.63,36.63,36.63,3500000.0,36.63
1954-12-31,35.98,35.98,35.98,35.98,3840000.0,35.98
1954-11-30,34.24,34.24,34.24,34.24,3440000.0,34.24
1954-10-31,31.68,31.68,31.68,31.68,1900000.0,31.68
1954-09-30,32.31,32.31,32.31,32.31,1840000.0,32.31
1954-08-31,29.83,29.83,29.83,29.83,2640000.0,29.83
1954-07-31,30.88,30.88,30.88,30.88,2800000.0,30.88
1954-06-30,29.21,29.21,29.21,29.21,1950000.0,29.21
1954-05-31,29.19,29.19,29.19,29.19,1940000.0,29.19
1954-04-30,28.26,28.26,28.26,28.26,2450000.0,28.26
1954-03-31,26.94,26.94,26.94,26.94,2690000.0,26.94
1954-02-28,26.15,26.15,26.15,26.15,1910000.0,26.15
1954-01-31,26.08,26.08,26.08,26.08,1950000.0,26.08
1953-12-31,24.81,24.81,24.81,24.81,2490000.0,24.81
1953-11-30,24.76,24.76,24.76,24.76,1960000.0,24.76
1953-10-31,24.54,24.54,24.54,24.54,1400000.0,24.54
1953-09-30,23.35,23.35,23.35,23.35,940000.0,23.35
1953-08-31,23.32,23.32,23.32,23.32,2190000.0,23.32
1953-07-31,24.75,24.75,24.75,24.75,1320000.0,24.75
1953-06-30,24.14,24.14,24.14,24.14,820000.0,24.14
1953-05-31,24.54,24.54,24.54,24.54,920000.0,24.54
1953-04-30,24.62,24.62,24.62,24.62,1140000.0,24.62
1953-03-31,25.29,25.29,25.29,25.29,3120000.0,25.29
1953-02-28,25.9,25.9,25.9,25.9,1990000.0,25.9
1953-01-31,26.38,26.38,26.38,26.38,1760000.0,26.38
1952-12-31,26.57,26.57,26.57,26.57,2050000.0,26.57
1952-11-30,25.66,25.66,25.66,25.66,2160000.0,25.66
1952-10-31,24.52,24.52,24.52,24.52,1760000.0,24.52
1952-09-30,24.54,24.54,24.54,24.54,1120000.0,24.54
1952-08-31,25.03,25.03,25.03,25.03,890000.0,25.03
1952-07-31,25.4,25.4,25.4,25.4,1230000.0,25.4
1952-06-30,24.96,24.96,24.96,24.96,1380000.0,24.96
1952-05-31,23.86,23.86,23.86,23.86,1100000.0,23.86
1952-04-30,23.32,23.32,23.32,23.32,1000000.0,23.32
1952-03-31,24.37,24.37,24.37,24.37,1680000.0,24.37
1952-02-29,23.26,23.26,23.26,23.26,1000000.0,23.26
1952-01-31,24.14,24.14,24.14,24.14,1810000.0,24.14
1951-12-31,23.77,23.77,23.77,23.77,1440000.0,23.77
1951-11-30,22.88,22.88,22.88,22.88,1530000.0,22.88
1951-10-31,22.94,22.94,22.94,22.94,1490000.0,22.94
1951-09-30,23.26,23.26,23.26,23.26,1390000.0,23.26
1951-08-31,23.28,23.28,23.28,23.28,1530000.0,23.28
1951-07-31,22.4,22.4,22.4,22.4,1550000.0,22.4
1951-06-30,20.96,20.96,20.96,20.96,1730000.0,20.96
1951-05-31,21.52,21.52,21.52,21.52,1220000.0,21.52
1951-04-30,22.43,22.43,22.43,22.43,1790000.0,22.43
1951-03-31,21.48,21.48,21.48,21.48,1150000.0,21.48
1951-02-28,21.8,21.8,21.8,21.8,1640000.0,21.8
1951-01-31,21.66,21.66,21.66,21.66,2340000.0,21.66
1950-12-31,20.43,20.43,20.43,20.43,3440000.0,20.43
1950-11-30,19.51,19.51,19.51,19.51,2080000.0,19.51
1950-10-31,19.53,19.53,19.53,19.53,2010000.0,19.53
1950-09-30,19.45,19.45,19.45,19.45,1800000.0,19.45
1950-08-31,18.42,18.42,18.42,18.42,1140000.0,18.42
1950-07-31,17.84,17.84,17.84,17.84,1590000.0,17.84
1950-06-30,17.69,17.69,17.69,17.69,2660000.0,17.69
1950-05-31,18.78,18.78,18.78,18.78,1530000.0,18.78
1950-04-30,17.96,17.96,17.96,17.96,2190000.0,17.96
1950-03-31,17.29,17.29,17.29,17.29,1880000.0,17.29
1950-02-28,17.22,17.22,17.22,17.22,1310000.0,17.22
1950-01-31,17.05,17.05,17.05,17.05,1690000.0,17.05
